1687,144873,500,0924-00-00
1505,154026,184500,0924-00-00
1723,210195,469200,0924-00-00
1417,1213012,808500,0924-00-00
1114,1213019,308200,0924-00-00
1195,1213070,593000,0924-00-00
1398,1213462,838700,0924-00-00
1572,1214818,512000,0924-00-01
1010,300433,989800,0924-00-00
1870,700011,664000,0924-00-01
2589,900013,589000,0924-00-02
2888,38131,177000,0924-00-01
2376,212822,914000,0924-00-01
1715,147864,588500,0924-00-01
1154,1213509,670000,0924-00-00
1510,211206,148500,0924-00-00
1615,160857,737900,0924-00-00
2147,211582,801000,0924-00-00
448,154011,98200,0924-00-00
2334,36573,174600,0924-00-00
3060,134414,900000,0924-00-00
2007,134669,812000,0924-00-00
1994,135270,486200,0924-00-00
610,137300,327500,0924-00-00
1930,200012,650000,0924-00-01
1030,200739,8000,0924-00-01
774,134407,69000,0924-00-00
2214,137047,494000,0924-00-01
1656,135307,467000,0924-00-00
2800,135677,392800,0924-00-00
1804,135930,489000,0924-00-00
1980,147738,770000,0924-00-01
1897,1214497,623000,0924-00-01
1890,59647,512000,0924-00-01
1333,74585,692400,0924-00-00
1957,106715,328000,0924-00-00
700,107051,240000,0924-00-00
1661,108907,162000,0924-00-01
1120,135323,40000,0924-00-00
1037,135963,410000,0924-00-00
3838,200678,672000,0924-00-03
1216,147504,616400,0924-00-00
1116,1000144,656000,0924-00-00
4851,29893,531000,0924-00-00
1608,59731,275000,0924-00-01
3944,59851,552000,0924-00-03
970,59893,882000,0924-00-00
2538,73209,419000,0924-00-00
1254,73288,211000,0924-00-00
2029,73309,415700,0924-00-00
1525,94094,330000,0924-00-00
2669,95058,836000,0924-00-00
1170,97210,459000,0924-00-00
1500,97500,750000,0924-00-00
1871,97584,241000,0924-00-01
2970,106379,706250,0924-00-00
840,107206,370000,0924-00-00
1492,108951,254900,0924-00-01
1768,112443,912000,0924-00-00
1593,129295,383200,0924-00-00
1792,135837,617500,0924-00-00
2697,136126,280300,0924-00-01
884,137521,367000,0924-00-00
2347,145050,495000,0924-00-00
2626,147583,228600,0924-00-02
1282,147819,258000,0924-00-01
730,151968,193000,0924-00-00
1230,154177,212000,0924-00-00
1318,154330,852000,0924-00-00
4886,212768,386000,0924-00-04
1819,1213119,747600,0924-00-00
1473,1213613,400000,0924-00-00
1714,1214821,646400,0924-00-01
1044,1300009,44000,0924-00-01
2041,300179,801000,0924-00-01
1035,500014,35000,0924-00-01
1279,1000025,249500,0924-00-01
2772,73502,938000,0924-00-00
788,74177,158600,0924-00-00
1075,74668,650000,0924-00-00
1004,74692,517700,0924-00-00
2541,112042,215500,0924-00-00
2200,145265,700000,0924-00-00
1525,145482,315000,0924-00-00
865,55522,455500,0924-00-00
2497,73151,358600,0924-00-00
1234,147545,856000,0924-00-00
2809,300369,668400,0924-00-02
2542,74528,378000,0924-00-01
1557,97513,76600,0924-00-01
1777,106838,408000,0924-00-00
1528,108398,841600,0924-00-00
1768,108674,563000,0924-00-01
1110,115071,609000,0924-00-00
1778,128477,448400,0924-00-00
3046,128891,298000,0924-00-00
2398,129214,661000,0924-00-00
2470,129596,30000,0924-00-01
1480,129794,467500,0924-00-00
1264,135920,233500,0924-00-00
2524,135986,858000,0924-00-00
1440,136052,392000,0924-00-00
1534,136108,810000,0924-00-00
1029,137675,309500,0924-00-00
3089,137922,511000,0924-00-02
1230,137990,930000,0924-00-00
2583,147562,26000,0924-00-02
1300,151982,75000,0924-00-00
1210,152259,350000,0924-00-00
1251,154775,715000,0924-00-00
3748,200067,165000,0924-00-03
1386,1213664,796000,0924-00-00
1682,1213963,327000,0924-00-01
1825,1214286,503500,0924-00-01
1825,1214288,375000,0924-00-01
2535,1214524,215000,0924-00-01
1836,1000156,734000,0924-00-01
1652,39158,362000,0924-00-01
2290,54102,175000,0924-00-00
1597,105720,7500,0924-00-00
2106,106959,753000,0924-00-00
1768,112003,499000,0924-00-00
1750,129507,400000,0924-00-00
490,137662,294000,0924-00-00
1673,137667,321600,0924-00-01
2070,145051,500000,0924-00-00
915,147305,483750,0924-00-00
940,152160,270000,0924-00-00
2322,210658,56000,0924-00-01
2412,1000267,312000,0924-00-02
1750,55122,245000,0924-00-00
3348,55559,488000,0924-00-01
3516,59655,622000,0924-00-02
735,108409,220000,0924-00-00
715,137464,188500,0924-00-00
2868,210687,748000,0924-00-00
916,1213920,590700,0924-00-00
1264,135873,212000,0924-00-00
2392,1214292,920500,0924-00-01
1255,1214486,573000,0924-00-00
1788,700071,521000,0924-00-01
1200,94647,320000,0924-00-00
690,95048,180000,0924-00-00
1242,39133,994500,0924-00-00
1767,73453,779600,0924-00-00
3636,95257,400000,0924-00-01
1285,1213210,387000,0924-00-00
1989,1214845,989000,0924-00-01
1500,59696,60000,0924-00-01
2722,97479,675950,0924-00-01
1965,115040,303000,0924-00-01
3090,137218,442000,0924-00-01
1150,137456,540000,0924-00-00
1566,137730,212000,0924-00-01
1852,137932,696000,0924-00-01
2470,137974,240000,0924-00-02
1336,154242,693000,0924-00-00
1607,154734,326000,0924-00-01
650,154767,583900,0924-00-00
2290,200351,77500,0924-00-02
1457,211289,671500,0924-00-00
990,1214083,360000,0924-00-00
2590,1214552,464000,0924-00-02
4036,300281,405000,0924-00-03
2321,36815,132000,0924-00-00
1720,74160,708000,0924-00-00
1260,108110,40000,0924-00-00
1193,129814,333000,0924-00-00
1498,129980,632000,0924-00-00
1300,145553,230000,0924-00-00
2398,152342,149000,0924-00-01
1062,700100,982000,0924-00-00
1134,151866,70300,0924-00-00
1864,59686,532400,0924-00-01
890,94215,180000,0924-00-00
1615,94580,173000,0924-00-00
1676,97134,436000,0924-00-00
1724,97449,324400,0924-00-01
2070,97878,844000,0924-00-01
1755,106430,85000,0924-00-00
1648,107048,733000,0924-00-00
1690,112311,232000,0924-00-00
1000,112334,420000,0924-00-00
1174,128429,148000,0924-00-00
995,135509,56900,0924-00-00
2253,135840,766000,0924-00-00
1225,137261,675000,0924-00-00
596,137812,36000,0924-00-00
947,137907,797300,0924-00-00
1322,145135,120000,0924-00-00
2904,145365,331000,0924-00-01
1169,147551,138200,0924-00-01
900,154291,190000,0924-00-00
1674,210573,474000,0924-00-00
4104,212787,299000,0924-00-03
1766,212879,513300,0924-00-01
1690,212946,182500,0924-00-01
970,1213059,461500,0924-00-00
1476,1213612,953000,0924-00-00
516,300549,516000,0924-00-00
945,700180,945000,0924-00-00
1620,136005,630000,0924-00-00
1534,154792,396000,0924-00-01
1537,212218,504000,0924-00-00
1290,38940,502500,0924-00-00
1558,73027,600900,0924-00-00
3559,73134,49000,0924-00-00
2153,74728,682800,0924-00-01
2158,94594,870000,0924-00-00
1676,97485,860000,0924-00-00
2380,108533,417500,0924-00-01
965,129123,65800,0924-00-00
1314,135898,721000,0924-00-00
1179,151790,548100,0924-00-00
1249,112046,75200,0924-00-00
2010,108153,86000,0924-00-01
2865,211447,910000,0924-00-01
790,129850,336000,0924-00-00
2180,37023,441400,0924-00-00
752,59009,200000,0924-00-00
1712,1214817,664300,0924-00-01
1578,137765,578000,0924-00-00
1753,145305,390000,0924-00-00
1200,1213124,560000,0924-00-00
1067,1213471,618500,0924-00-00
1602,97102,536800,0924-00-00
1556,55560,333600,0924-00-00
1858,104348,26000,0924-00-01
496,154432,216800,0924-00-00
1231,1213636,384300,0924-00-00
1021,73630,232600,0924-00-00
1617,97024,554000,0924-00-00
1724,108874,379000,0924-00-01
1359,115044,306000,0924-00-00
1683,1000074,589500,0924-00-01
1881,39187,567500,0924-00-01
1707,39200,133100,0924-00-01
1322,97850,189500,0924-00-01
1108,108724,236000,0924-00-00
1750,145273,315000,0924-00-00
1633,74413,813000,0924-00-00
2364,83260,114400,0924-00-00
797,94833,198900,0924-00-00
1111,1214177,550000,0924-00-00
2398,29621,75000,0924-00-00
1660,37025,98000,0924-00-00
1730,38816,69000,0924-00-01
1746,106841,691000,0924-00-00
1330,112176,736000,0924-00-00
1714,129046,532000,0924-00-00
1552,129103,613000,0924-00-00
1377,145233,229500,0924-00-00
1285,1213205,968000,0924-00-00
1709,1213275,797200,0924-00-00
1887,1213412,138600,0924-00-01
1017,1213714,560000,0924-00-00
523,115027,215000,0924-00-00
1809,135480,51500,0924-00-00
828,147017,331200,0924-00-00
1476,147577,312000,0924-00-01
1252,1214599,71800,0924-00-01
1708,700018,523600,0924-00-01
2520,55288,980000,0924-00-00
2326,94883,396000,0924-00-00
1939,97178,856800,0924-00-00
4416,97323,776000,0924-00-01
2400,97455,950000,0924-00-01
1312,133928,125000,0924-00-01
1359,53424,576000,0924-00-00
2403,94802,200000,0924-00-00
1438,106951,396000,0924-00-00
2441,108926,283000,0924-00-02
1550,900015,550000,0924-00-01
1230,95249,328000,0924-00-00
1259,97295,408000,0924-00-00
1090,97504,545000,0924-00-00
1157,211363,350000,0924-00-00
2160,29866,144000,0924-00-00
2470,210698,975000,0924-00-00
1512,112249,390000,0924-00-00
1705,129216,300000,0924-00-00
2137,29582,756700,0924-00-00
2041,72740,834500,0924-00-00
1659,129728,547400,0924-00-00
1687,150948,141000,0924-00-00
1980,1214078,650000,0924-00-01
1546,1214835,489600,0924-00-01
1203,95244,398700,0924-00-00
885,97612,649000,0924-00-00
2092,136094,878400,0924-00-00
1873,137056,239000,0924-00-00
355,137711,225000,0924-00-00
760,137996,729000,0924-00-00
1872,145290,720000,0924-00-00
1419,1214415,277100,0924-00-01
775,59974,652500,0924-00-00
1060,97149,598000,0924-00-00
2052,73144,349600,0924-00-00
4712,104352,123000,0924-00-00
3447,107175,725750,0924-00-01
1658,108328,37000,0924-00-01
1140,137994,123700,0924-00-01
550,29392,28600,0924-00-00
3640,112338,25000,0924-00-01
1459,97387,419000,0924-00-00
1299,97887,190750,0924-00-01
3636,300056,232000,0924-00-03
1411,38353,585200,0924-00-00
2380,137573,755000,0924-00-01
936,29630,850000,0924-00-00
1354,35502,611000,0924-00-00
2320,37524,902300,0924-00-00
1521,38676,958600,0924-00-00
2941,97599,441600,0924-00-02
1696,112135,264000,0924-00-00
1163,115041,560000,0924-00-00
1602,128138,464000,0924-00-00
1494,128389,11000,0924-00-00
1725,211063,565000,0924-00-00
3528,73150,252000,0924-00-01
1108,112256,178000,0924-00-00
2128,112365,974000,0924-00-00
1165,129653,162000,0924-00-00
3047,1214458,878100,0924-00-02
3019,211703,702500,0924-00-01
1226,74766,111400,0924-00-01
1210,112391,500000,0924-00-00
2160,115067,980000,0924-00-01
1102,152140,444000,0924-00-00
5620,212197,780000,0924-00-03
1674,135471,469000,0924-00-00
1364,137326,782000,0924-00-00
2625,211316,200000,0924-00-00
1688,129587,576600,0924-00-00
1940,82294,518700,0924-00-00
2154,94981,594500,0924-00-00
2801,129408,796800,0924-00-00
2014,200807,806000,0924-00-01
1495,300160,242000,0924-00-01
2272,97906,192000,0924-00-02
1949,1213547,130000,0924-00-01
2055,1213859,370000,0924-00-01
2538,36905,300000,0924-00-00
956,59490,250250,0924-00-00
1800,54886,600000,0924-00-00
1951,55590,70200,0924-00-01
2578,106546,292000,0924-00-00
1971,154485,472500,0924-00-01
1843,145458,736600,0924-00-00
3301,147019,580900,0924-00-01
722,74511,222000,0924-00-00
1625,145266,175800,0924-00-00
1206,137307,846000,0924-00-00
1725,22843,40000,0924-00-01
1795,74705,230000,0924-00-01
1845,129917,423000,0924-00-00
1890,129918,693000,0924-00-00
1840,136061,885000,0924-00-00
1187,137723,990000,0924-00-00
1246,154602,972000,0924-00-00
1117,1213477,256800,0924-00-00
1642,300342,579200,0924-00-01
1579,112310,176000,0924-00-01
1285,59724,68000,0924-00-01
1737,128130,444000,0924-00-00
1867,129716,571500,0924-00-00
1202,154520,554000,0924-00-00
1980,37355,660000,0924-00-00
1653,59065,383100,0924-00-00
2310,97597,841000,0924-00-01
2488,112090,514000,0924-00-00
1750,129101,230000,0924-00-00
1921,129368,68750,0924-00-00
3276,129887,538000,0924-00-01
2535,1213053,166000,0924-00-02
554,38209,129900,0924-00-00
2500,97692,10000,0924-00-02
2394,108670,862000,0924-00-01
1858,37323,384000,0924-00-00
1970,74300,350000,0924-00-00
3231,73152,936000,0924-00-00
1813,95274,112000,0924-00-01
1256,129519,556400,0924-00-00
2536,135797,686800,0924-00-00
1800,145164,230000,0924-00-00
2308,152309,786000,0924-00-00
3135,1213160,463000,0924-00-01
1202,97207,251600,0924-00-00
850,1213463,550000,0924-00-00
1672,36109,200000,0924-00-00
2851,73361,948800,0924-00-00
1472,74903,218000,0924-00-01
840,95182,201000,0924-00-00
867,108091,363000,0924-00-00
2238,147297,762800,0924-00-00
2499,212804,828400,0924-00-01
1312,29865,782000,0924-00-00
528,95161,125300,0924-00-00
2456,137439,430600,0924-00-01
883,212092,323000,0924-00-00
1204,97976,155000,0924-00-01
1312,1213385,131500,0924-00-00
1033,106030,95000,0924-00-00
1306,55546,351200,0924-00-00
1862,97084,564500,0924-00-00
1566,135529,266600,0924-00-00
1227,137033,409200,0924-00-00
1810,200078,488000,0924-00-01
2492,212925,115500,0924-00-02
3561,135558,908100,0924-00-00
1082,35209,364600,0924-00-00
1173,129435,293000,0924-00-00
1767,212082,111000,0924-00-01
1002,1000236,742000,0924-00-00
4230,38320,440000,0924-00-02
3138,59157,888000,0924-00-00
1749,97660,499150,0924-00-01
432,97948,396000,0924-00-00
882,108523,554400,0924-00-00
2398,129244,272000,0924-00-00
1480,129403,425000,0924-00-00
1537,135520,240000,0924-00-00
2560,137833,80000,0924-00-02
1430,145469,300000,0924-00-00
2242,212977,993200,0924-00-01
2740,1213033,464000,0924-00-01
1117,1213469,448500,0924-00-00
2646,211266,296000,0924-00-01
1556,1000062,352000,0924-00-01
823,1000154,783000,0924-00-00
3085,29832,290800,0924-00-00
1213,73656,509000,0924-00-00
1759,84308,1500,0924-00-01
1588,94654,394000,0924-00-00
1674,94713,576000,0924-00-00
600,95141,160000,0924-00-00
2025,95168,605500,0924-00-00
1618,95245,680000,0924-00-00
1260,97054,420000,0924-00-00
2880,97380,112000,0924-00-02
1280,97520,790000,0924-00-00
1674,103964,339200,0924-00-00
1304,108001,272000,0924-00-00
1633,128804,252750,0924-00-00
2110,135597,120000,0924-00-00
1323,135892,478500,0924-00-00
852,136175,146600,0924-00-00
2277,137055,189200,0924-00-01
1587,137116,887000,0924-00-00
914,137613,576000,0924-00-00
1498,144805,297500,0924-00-00
711,145519,319000,0924-00-00
1235,151840,173800,0924-00-00
1890,152041,220900,0924-00-01
1318,154316,890000,0924-00-00
2155,200175,959500,0924-00-01
1143,1210024,268500,0924-00-00
2484,210519,952000,0924-00-00
1795,210699,596500,0924-00-00
1150,212497,760000,0924-00-00
1726,1213634,816000,0924-00-00
2781,1214476,410200,0924-00-02
1634,1214543,272000,0924-00-01
1687,1214558,495750,0924-00-01
710,1214600,306000,0924-00-00
2727,300104,222400,0924-00-02
2844,1000073,644000,0924-00-02
1605,74791,371000,0924-00-01
1483,105903,342000,0924-00-00
1074,108801,806000,0924-00-00
988,135843,750100,0924-00-00
1143,137004,358000,0924-00-00
1516,137825,217000,0924-00-01
1782,137895,682000,0924-00-01
1422,137908,342000,0924-00-01
1020,154227,214000,0924-00-00
1219,160661,297500,0924-00-00
1218,1214107,893200,0924-00-00
2245,74937,245400,0924-00-01
1570,108238,810000,0924-00-00
1300,152136,375000,0924-00-00
1570,129249,660000,0924-00-00
3150,129758,400000,0924-00-01
1478,136201,409000,0924-00-00
1463,212293,731500,0924-00-00
1579,112246,268500,0924-00-00
1010,137117,212000,0924-00-00
952,37686,146000,0924-00-00
1905,95174,699500,0924-00-00
1028,128696,100000,0924-00-00
1534,135700,256000,0924-00-00
1465,137317,707000,0924-00-00
1642,145387,464000,0924-00-00
2574,145447,5500,0924-00-01
1575,147012,735000,0924-00-00
1534,151407,290000,0924-00-00
1134,151872,69400,0924-00-00
2310,210240,770000,0924-00-00
1426,1213611,127600,0924-00-01
2660,1214164,344000,0924-00-01
1228,1213615,65000,0924-00-00
1930,38702,584000,0924-00-01
5646,94778,760000,0924-00-00
2376,94887,792000,0924-00-00
420,97259,210000,0924-00-00
1710,97621,236000,0924-00-01
719,97768,420000,0924-00-00
3013,135900,386200,0924-00-01
514,136129,247200,0924-00-00
2790,147754,556000,0924-00-02
1270,154519,660000,0924-00-00
1607,200795,607400,0924-00-01
2628,210805,270000,0924-00-01
1054,1213669,736000,0924-00-00
1890,107099,735000,0924-00-00
1170,108330,474000,0924-00-00
1589,151924,70500,0924-00-00
2416,211225,367000,0924-00-01
1128,1214520,34000,0924-00-01
2753,38715,492500,0924-00-01
1436,97944,191200,0924-00-01
1426,37515,902000,0924-00-00
1207,38547,453500,0924-00-00
3028,145162,694600,0924-00-00
1219,145163,148500,0924-00-00
1428,59899,309000,0924-00-01
4066,29462,483500,0924-00-02
1782,37353,558400,0924-00-00
669,38215,359400,0924-00-00
1765,73449,509300,0924-00-00
1162,74514,484800,0924-00-00
944,74759,605800,0924-00-00
1050,91158,260000,0924-00-00
1854,107016,618000,0924-00-00
1145,107068,390000,0924-00-00
1721,112265,373800,0924-00-00
1768,129525,631000,0924-00-00
2512,129689,846000,0924-00-00
1062,136130,431200,0924-00-00
2311,137515,408600,0924-00-01
1854,137588,651000,0924-00-01
1530,145193,510000,0924-00-00
1428,147199,738900,0924-00-00
2983,147893,865000,0924-00-02
1282,154663,35000,0924-00-01
2418,200661,296000,0924-00-02
2905,210278,328100,0924-00-00
2433,210419,670000,0924-00-00
2273,210625,861400,0924-00-00
2216,212394,317500,0924-00-01
2821,1213539,338800,0924-00-01
1703,1214309,303200,0924-00-01
2661,700085,481000,0924-00-02
1639,1000117,589500,0924-00-01
1225,55199,425000,0924-00-00
3060,108799,797600,0924-00-02
2967,111879,267000,0924-00-00
2017,145205,320700,0924-00-00
1834,147302,785000,0924-00-00
1636,151370,178200,0924-00-00
810,154504,430000,0924-00-00
1840,1213885,352500,0924-00-01
2146,135200,108000,0924-00-00
887,137660,647000,0924-00-00
1759,147251,747400,0924-00-00
2097,147621,666000,0924-00-01
